Country/Region,date,confirmed_so_far,rank,Continent
Ukraine,04/06/20,1319,55.0,Europe
United Arab Emirates,04/06/20,2076,43.0,Asia
United Kingdom,04/06/20,66738,6.0,Europe
Uruguay,04/06/20,415,83.0,South America
Uzbekistan,04/06/20,457,82.0,Asia
Vanuatu,04/06/20,0,183.0,Oceania
Venezuela,04/06/20,165,107.0,South America
Vietnam,04/06/20,245,96.0,Asia
West Bank and Gaza,04/06/20,254,94.0,
Zambia,04/06/20,39,131.0,Africa
Zimbabwe,04/06/20,10,155.0,Africa
Afghanistan,04/07/20,424,83.0,Asia
Albania,04/07/20,383,87.0,Europe
Algeria,04/07/20,1468,53.0,Africa
Andorra,04/07/20,545,79.0,Europe
Angola,04/07/20,17,141.0,Africa
Antigua and Barbuda,04/07/20,19,139.0,North America
Argentina,04/07/20,1628,50.0,South America
Armenia,04/07/20,853,64.0,Europe
Australia,04/07/20,5895,22.0,Oceania
Austria,04/07/20,12639,15.0,Europe
Azerbaijan,04/07/20,717,70.0,Europe
Bahrain,04/07/20,811,66.0,Asia
Bangladesh,04/07/20,164,111.0,Asia
Barbados,04/07/20,63,125.0,North America
Belarus,04/07/20,861,63.0,Europe
Belgium,04/07/20,22194,11.0,Europe
Belize,04/07/20,7,162.0,North America
Benin,04/07/20,26,135.0,Africa
Bhutan,04/07/20,5,169.0,Asia
Bolivia,04/07/20,194,105.0,South America
Bosnia and Herzegovina,04/07/20,764,68.0,Europe
Botswana,04/07/20,6,165.0,Africa
Brazil,04/07/20,14034,14.0,South America
Brunei,04/07/20,135,113.0,Asia
Bulgaria,04/07/20,577,76.0,Europe
Burkina Faso,04/07/20,384,86.0,Africa
Burundi,04/07/20,3,171.0,Africa
Cabo Verde,04/07/20,7,163.0,Africa
Cambodia,04/07/20,115,114.0,Asia
Cameroon,04/07/20,658,72.0,Africa
Canada,04/07/20,18858,13.0,North America
Central African Republic,04/07/20,8,158.0,Africa
Chad,04/07/20,10,153.0,Africa
Chile,04/07/20,5310,25.0,South America
China,04/07/20,82718,5.0,Asia
Colombia,04/07/20,1780,48.0,South America
Comoros,04/07/20,0,175.0,Africa
Congo (Brazzaville),04/07/20,45,130.0,
Congo (Kinshasa),04/07/20,180,107.0,
Costa Rica,04/07/20,483,82.0,North America
Cote d'Ivoire,04/07/20,349,91.0,
Croatia,04/07/20,1282,56.0,Europe
Cuba,04/07/20,396,85.0,North America
Cyprus,04/07/20,494,81.0,Europe
Czechia,04/07/20,5017,27.0,
Denmark,04/07/20,5266,26.0,Europe
Djibouti,04/07/20,90,118.0,Africa
Dominica,04/07/20,15,144.0,North America
Dominican Republic,04/07/20,1956,46.0,North America
Ecuador,04/07/20,3747,34.0,South America
Egypt,04/07/20,1450,55.0,Africa
El Salvador,04/07/20,78,121.0,North America
Equatorial Guinea,04/07/20,16,142.0,Africa
Estonia,04/07/20,1149,59.0,Europe
Eswatini,04/07/20,10,154.0,
Ethiopia,04/07/20,52,128.0,Africa
Fiji,04/07/20,15,145.0,Oceania
Finland,04/07/20,2308,42.0,Europe
France,04/07/20,47396,8.0,Europe
Gabon,04/07/20,30,134.0,Africa
Georgia,04/07/20,196,104.0,Europe
Germany,04/07/20,107663,4.0,Europe
Ghana,04/07/20,287,94.0,Africa
Greece,04/07/20,1832,47.0,Europe
Grenada,04/07/20,12,150.0,North America
Guatemala,04/07/20,77,123.0,North America
Guinea,04/07/20,144,112.0,Africa
Guinea-Bissau,04/07/20,33,132.0,Africa
Guyana,04/07/20,33,133.0,South America
Haiti,04/07/20,24,136.0,North America
Holy See,04/07/20,7,164.0,
Honduras,04/07/20,305,92.0,North America
Hungary,04/07/20,817,65.0,Europe
Iceland,04/07/20,1586,51.0,Europe
India,04/07/20,5311,24.0,Asia
Indonesia,04/07/20,2738,39.0,Asia
Iran,04/07/20,62589,7.0,Asia
Iraq,04/07/20,1122,60.0,Asia
Ireland,04/07/20,5709,23.0,Europe
Israel,04/07/20,9568,18.0,Asia
Italy,04/07/20,135586,3.0,Europe
Jamaica,04/07/20,63,126.0,North America
Japan,04/07/20,4485,29.0,Asia
Jordan,04/07/20,353,90.0,Asia
Kazakhstan,04/07/20,697,71.0,Asia
Kenya,04/07/20,172,108.0,Africa
Kiribati,04/07/20,0,176.0,Oceania
"Korea, South",04/07/20,10331,17.0,Asia
Kosovo,04/07/20,165,109.0,
Kuwait,04/07/20,743,69.0,Asia
Kyrgyzstan,04/07/20,228,103.0,Asia
Latvia,04/07/20,548,77.0,Europe
Lebanon,04/07/20,548,78.0,Asia
Lesotho,04/07/20,0,177.0,Africa
Liberia,04/07/20,14,147.0,Africa
Libya,04/07/20,20,138.0,Africa
Liechtenstein,04/07/20,78,122.0,Europe
Lithuania,04/07/20,783,67.0,Europe
Luxembourg,04/07/20,2970,35.0,Europe
Madagascar,04/07/20,88,119.0,Africa
Malawi,04/07/20,8,159.0,Africa
Malaysia,04/07/20,3963,32.0,Asia
Maldives,04/07/20,19,140.0,Asia
Mali,04/07/20,56,127.0,Africa
Malta,04/07/20,293,93.0,Europe
Marshall Islands,04/07/20,0,178.0,Oceania
Mauritania,04/07/20,6,166.0,Africa
Mauritius,04/07/20,268,97.0,Africa
Mexico,04/07/20,2785,38.0,North America
Moldova,04/07/20,1056,62.0,Europe
Monaco,04/07/20,79,120.0,Europe
Mongolia,04/07/20,15,146.0,Asia
Montenegro,04/07/20,241,101.0,Europe
Morocco,04/07/20,1184,57.0,Africa
Mozambique,04/07/20,10,155.0,Africa
Namibia,04/07/20,16,143.0,Africa
Nepal,04/07/20,9,157.0,Asia
Netherlands,04/07/20,19709,12.0,Europe
New Zealand,04/07/20,1160,58.0,Oceania
Nicaragua,04/07/20,6,167.0,North America
Niger,04/07/20,278,96.0,Africa
Nigeria,04/07/20,254,99.0,Africa
North Macedonia,04/07/20,599,74.0,
Norway,04/07/20,6086,21.0,Europe
Oman,04/07/20,371,89.0,Asia
Pakistan,04/07/20,4263,31.0,Asia
Palau,04/07/20,0,179.0,Oceania
Panama,04/07/20,2100,44.0,North America
Papua New Guinea,04/07/20,2,172.0,Oceania
Paraguay,04/07/20,115,115.0,South America
Peru,04/07/20,2954,36.0,South America
Philippines,04/07/20,3764,33.0,Asia
Poland,04/07/20,4848,28.0,Europe
Portugal,04/07/20,12442,16.0,Europe
Qatar,04/07/20,2057,45.0,Asia
Romania,04/07/20,4417,30.0,Europe
Russia,04/07/20,7497,20.0,Asia
Rwanda,04/07/20,105,117.0,Africa
Saint Lucia,04/07/20,14,148.0,North America
Saint Vincent and the Grenadines,04/07/20,8,160.0,North America
Samoa,04/07/20,0,180.0,Oceania
San Marino,04/07/20,279,95.0,Europe
Sao Tome and Principe,04/07/20,4,170.0,Africa
Saudi Arabia,04/07/20,2795,37.0,Asia
Senegal,04/07/20,237,102.0,Africa
Serbia,04/07/20,2447,40.0,Europe
Seychelles,04/07/20,11,151.0,Africa
Sierra Leone,04/07/20,6,168.0,Africa
Singapore,04/07/20,1481,52.0,Asia
Slovakia,04/07/20,581,75.0,Europe
Slovenia,04/07/20,1059,61.0,Europe
Solomon Islands,04/07/20,0,181.0,Oceania
Somalia,04/07/20,8,161.0,Africa
South Africa,04/07/20,1749,49.0,Africa
South Sudan,04/07/20,2,173.0,Africa
Spain,04/07/20,141942,2.0,Europe
Sri Lanka,04/07/20,185,106.0,Asia
Sudan,04/07/20,14,149.0,Africa
Suriname,04/07/20,10,156.0,South America
Sweden,04/07/20,8299,19.0,Europe
Switzerland,04/07/20,22253,10.0,Europe
Taiwan*,04/07/20,376,88.0,
Tajikistan,04/07/20,0,182.0,Asia
Tanzania,04/07/20,24,137.0,Africa
Thailand,04/07/20,2258,43.0,Asia
Timor-Leste,04/07/20,1,174.0,
Togo,04/07/20,65,124.0,Africa
Trinidad and Tobago,04/07/20,107,116.0,North America
Tunisia,04/07/20,623,73.0,Africa
Turkey,04/07/20,34109,9.0,Asia
US,04/07/20,413566,1.0,North America
Uganda,04/07/20,52,129.0,Africa
Ukraine,04/07/20,1462,54.0,Europe
United Arab Emirates,04/07/20,2359,41.0,Asia
United Kingdom,04/07/20,72224,6.0,Europe
Uruguay,04/07/20,424,84.0,South America
Uzbekistan,04/07/20,520,80.0,Asia
Vanuatu,04/07/20,0,183.0,Oceania
Venezuela,04/07/20,165,110.0,South America
Vietnam,04/07/20,249,100.0,Asia
West Bank and Gaza,04/07/20,261,98.0,
Zambia,04/07/20,39,131.0,Africa
Zimbabwe,04/07/20,11,152.0,Africa
Afghanistan,04/08/20,445,85.0,Asia
Albania,04/08/20,400,88.0,Europe
Algeria,04/08/20,1572,54.0,Africa
Andorra,04/08/20,564,79.0,Europe
Angola,04/08/20,19,140.0,Africa
Antigua and Barbuda,04/08/20,19,141.0,North America
Argentina,04/08/20,1715,50.0,South America
Armenia,04/08/20,881,65.0,Europe
Australia,04/08/20,6010,23.0,Oceania
Austria,04/08/20,12942,16.0,Europe
Azerbaijan,04/08/20,822,68.0,Europe
Bahrain,04/08/20,823,67.0,Asia
Bangladesh,04/08/20,218,104.0,Asia
Barbados,04/08/20,63,125.0,North America
Belarus,04/08/20,1066,63.0,Europe
Belgium,04/08/20,23403,10.0,Europe
Belize,04/08/20,8,159.0,North America
Benin,04/08/20,26,136.0,Africa
Bhutan,04/08/20,5,169.0,Asia
Bolivia,04/08/20,210,106.0,South America
Bosnia and Herzegovina,04/08/20,804,70.0,Europe
Botswana,04/08/20,6,166.0,Africa
Brazil,04/08/20,16170,14.0,South America
Brunei,04/08/20,135,113.0,Asia
Bulgaria,04/08/20,593,76.0,Europe
Burkina Faso,04/08/20,414,87.0,Africa
Burundi,04/08/20,3,171.0,Africa
Cabo Verde,04/08/20,7,164.0,Africa
Cambodia,04/08/20,117,116.0,Asia
Cameroon,04/08/20,730,71.0,Africa
Canada,04/08/20,20122,13.0,North America
Central African Republic,04/08/20,8,160.0,Africa
Chad,04/08/20,10,156.0,Africa
Chile,04/08/20,5740,25.0,South America
China,04/08/20,82809,5.0,Asia
Colombia,04/08/20,2054,47.0,South America
Comoros,04/08/20,0,175.0,Africa
Congo (Brazzaville),04/08/20,45,130.0,
Congo (Kinshasa),04/08/20,180,109.0,
Costa Rica,04/08/20,502,82.0,North America
Cote d'Ivoire,04/08/20,384,89.0,
Croatia,04/08/20,1343,56.0,Europe
Cuba,04/08/20,457,83.0,North America
Cyprus,04/08/20,526,81.0,Europe
Czechia,04/08/20,5312,27.0,
Denmark,04/08/20,5597,26.0,Europe
Djibouti,04/08/20,135,114.0,Africa
Dominica,04/08/20,15,147.0,North America
Dominican Republic,04/08/20,2111,46.0,North America
Ecuador,04/08/20,4450,32.0,South America
Egypt,04/08/20,1560,55.0,Africa
El Salvador,04/08/20,93,119.0,North America
Equatorial Guinea,04/08/20,18,143.0,Africa
Estonia,04/08/20,1185,60.0,Europe
Eswatini,04/08/20,12,151.0,
Ethiopia,04/08/20,55,128.0,Africa
Fiji,04/08/20,15,148.0,Oceania
Finland,04/08/20,2487,42.0,Europe
France,04/08/20,51251,8.0,Europe
Gabon,04/08/20,34,133.0,Africa
Georgia,04/08/20,211,105.0,Europe
Germany,04/08/20,113296,4.0,Europe
Ghana,04/08/20,313,93.0,Africa
Greece,04/08/20,1884,48.0,Europe
Grenada,04/08/20,12,152.0,North America
Guatemala,04/08/20,87,121.0,North America
Guinea,04/08/20,164,112.0,Africa
Guinea-Bissau,04/08/20,33,134.0,Africa
Guyana,04/08/20,37,132.0,South America
Haiti,04/08/20,25,137.0,North America
Holy See,04/08/20,8,161.0,
Honduras,04/08/20,312,94.0,North America
Hungary,04/08/20,895,64.0,Europe
Iceland,04/08/20,1616,53.0,Europe
India,04/08/20,5916,24.0,Asia
Indonesia,04/08/20,2956,38.0,Asia
Iran,04/08/20,64586,7.0,Asia
Iraq,04/08/20,1202,59.0,Asia
Ireland,04/08/20,6074,22.0,Europe
Israel,04/08/20,9906,18.0,Asia
Italy,04/08/20,139422,3.0,Europe
Jamaica,04/08/20,63,126.0,North America
Japan,04/08/20,5020,29.0,Asia
Jordan,04/08/20,358,91.0,Asia
Kazakhstan,04/08/20,727,72.0,Asia
Kenya,04/08/20,179,110.0,Africa
Kiribati,04/08/20,0,176.0,Oceania
"Korea, South",04/08/20,10384,17.0,Asia
Kosovo,04/08/20,184,108.0,
Kuwait,04/08/20,855,66.0,Asia
Kyrgyzstan,04/08/20,270,99.0,Asia
Latvia,04/08/20,577,77.0,Europe
Lebanon,04/08/20,576,78.0,Asia
Lesotho,04/08/20,0,177.0,Africa
Liberia,04/08/20,31,135.0,Africa
Libya,04/08/20,21,139.0,Africa
Liechtenstein,04/08/20,78,123.0,Europe
Lithuania,04/08/20,821,69.0,Europe
Luxembourg,04/08/20,3034,37.0,Europe
Madagascar,04/08/20,93,120.0,Africa
Malawi,04/08/20,8,162.0,Africa
Malaysia,04/08/20,4119,34.0,Asia
Maldives,04/08/20,19,142.0,Asia
Mali,04/08/20,59,127.0,Africa
Malta,04/08/20,299,95.0,Europe
Marshall Islands,04/08/20,0,178.0,Oceania
Mauritania,04/08/20,6,167.0,Africa
Mauritius,04/08/20,273,98.0,Africa
Mexico,04/08/20,3181,36.0,North America
Moldova,04/08/20,1174,61.0,Europe
Monaco,04/08/20,81,122.0,Europe
Mongolia,04/08/20,16,145.0,Asia
Montenegro,04/08/20,248,102.0,Europe
Morocco,04/08/20,1275,57.0,Africa
Mozambique,04/08/20,17,144.0,Africa
Namibia,04/08/20,16,146.0,Africa
Nepal,04/08/20,9,158.0,Asia
Netherlands,04/08/20,20682,12.0,Europe
New Zealand,04/08/20,1210,58.0,Oceania
Nicaragua,04/08/20,6,168.0,North America
Niger,04/08/20,342,92.0,Africa
Nigeria,04/08/20,276,97.0,Africa
North Macedonia,04/08/20,617,75.0,
Norway,04/08/20,6086,21.0,Europe
Oman,04/08/20,419,86.0,Asia
Pakistan,04/08/20,4489,31.0,Asia
Palau,04/08/20,0,179.0,Oceania
Panama,04/08/20,2249,44.0,North America
Papua New Guinea,04/08/20,2,172.0,Oceania
Paraguay,04/08/20,119,115.0,South America
Peru,04/08/20,4342,33.0,South America
Philippines,04/08/20,3870,35.0,Asia
Poland,04/08/20,5205,28.0,Europe
Portugal,04/08/20,13141,15.0,Europe
Qatar,04/08/20,2210,45.0,Asia
Romania,04/08/20,4761,30.0,Europe
Russia,04/08/20,8672,20.0,Asia
Rwanda,04/08/20,110,117.0,Africa
Saint Lucia,04/08/20,14,149.0,North America
Saint Vincent and the Grenadines,04/08/20,8,163.0,North America
Samoa,04/08/20,0,180.0,Oceania
San Marino,04/08/20,279,96.0,Europe
Sao Tome and Principe,04/08/20,4,170.0,Africa
Saudi Arabia,04/08/20,2932,39.0,Asia
Senegal,04/08/20,244,103.0,Africa
Serbia,04/08/20,2666,40.0,Europe
Seychelles,04/08/20,11,154.0,Africa
Sierra Leone,04/08/20,7,165.0,Africa
Singapore,04/08/20,1623,52.0,Asia
Slovakia,04/08/20,682,73.0,Europe
Slovenia,04/08/20,1091,62.0,Europe
Solomon Islands,04/08/20,0,181.0,Oceania
Somalia,04/08/20,12,153.0,Africa
South Africa,04/08/20,1845,49.0,Africa
South Sudan,04/08/20,2,173.0,Africa
Spain,04/08/20,148220,2.0,Europe
Sri Lanka,04/08/20,189,107.0,Asia
Sudan,04/08/20,14,150.0,Africa
Suriname,04/08/20,10,157.0,South America
Sweden,04/08/20,8954,19.0,Europe
Switzerland,04/08/20,23280,11.0,Europe
Taiwan*,04/08/20,379,90.0,
Tajikistan,04/08/20,0,182.0,Asia
Tanzania,04/08/20,25,138.0,Africa
Thailand,04/08/20,2369,43.0,Asia
Timor-Leste,04/08/20,1,174.0,
Togo,04/08/20,70,124.0,Africa
Trinidad and Tobago,04/08/20,107,118.0,North America
Tunisia,04/08/20,628,74.0,Africa
Turkey,04/08/20,38226,9.0,Asia
US,04/08/20,444801,1.0,North America
Uganda,04/08/20,53,129.0,Africa
Ukraine,04/08/20,1668,51.0,Europe
United Arab Emirates,04/08/20,2659,41.0,Asia
United Kingdom,04/08/20,77387,6.0,Europe
Uruguay,04/08/20,456,84.0,South America
Uzbekistan,04/08/20,545,80.0,Asia
Vanuatu,04/08/20,0,183.0,Oceania
Venezuela,04/08/20,167,111.0,South America
Vietnam,04/08/20,251,101.0,Asia
West Bank and Gaza,04/08/20,263,100.0,
Zambia,04/08/20,39,131.0,Africa
Zimbabwe,04/08/20,11,155.0,Africa
Afghanistan,04/09/20,485,84.0,Asia
Albania,04/09/20,409,90.0,Europe
Algeria,04/09/20,1666,54.0,Africa
Andorra,04/09/20,583,78.0,Europe
Angola,04/09/20,19,140.0,Africa
Antigua and Barbuda,04/09/20,19,141.0,North America
Argentina,04/09/20,1795,52.0,South America
Armenia,04/09/20,921,66.0,Europe
Australia,04/09/20,6108,25.0,Oceania
Austria,04/09/20,13244,16.0,Europe
Azerbaijan,04/09/20,926,65.0,Europe
Bahrain,04/09/20,887,68.0,Asia
Bangladesh,04/09/20,330,97.0,Asia
Barbados,04/09/20,66,126.0,North America
Belarus,04/09/20,1486,56.0,Europe
Belgium,04/09/20,24983,10.0,Europe
Belize,04/09/20,9,160.0,North America
Benin,04/09/20,26,137.0,Africa
Bhutan,04/09/20,5,169.0,Asia
Bolivia,04/09/20,264,101.0,South America
Bosnia and Herzegovina,04/09/20,858,69.0,Europe
Botswana,04/09/20,13,151.0,Africa
Brazil,04/09/20,18092,14.0,South America
Brunei,04/09/20,135,113.0,Asia
Bulgaria,04/09/20,618,76.0,Europe
Burkina Faso,04/09/20,443,88.0,Africa
Burundi,04/09/20,3,171.0,Africa
Cabo Verde,04/09/20,7,165.0,Africa
Cambodia,04/09/20,119,116.0,Asia
Cameroon,04/09/20,730,72.0,Africa
Canada,04/09/20,21502,13.0,North America
Central African Republic,04/09/20,8,162.0,Africa
Chad,04/09/20,11,156.0,Africa
Chile,04/09/20,6166,24.0,South America
China,04/09/20,82883,5.0,Asia
Colombia,04/09/20,2223,47.0,South America
Comoros,04/09/20,0,175.0,Africa
Congo (Brazzaville),04/09/20,60,128.0,
Congo (Kinshasa),04/09/20,180,111.0,
Costa Rica,04/09/20,539,82.0,North America
Cote d'Ivoire,04/09/20,444,87.0,
Croatia,04/09/20,1407,57.0,Europe
Cuba,04/09/20,515,83.0,North America
Cyprus,04/09/20,564,81.0,Europe
Czechia,04/09/20,5569,29.0,
Denmark,04/09/20,5830,26.0,Europe
Djibouti,04/09/20,135,114.0,Africa
Dominica,04/09/20,15,147.0,North America
Dominican Republic,04/09/20,2349,46.0,North America
Ecuador,04/09/20,4965,32.0,South America
Egypt,04/09/20,1699,53.0,Africa
El Salvador,04/09/20,103,119.0,North America
Equatorial Guinea,04/09/20,18,143.0,Africa
Estonia,04/09/20,1207,62.0,Europe
Eswatini,04/09/20,12,152.0,
Ethiopia,04/09/20,56,129.0,Africa
Fiji,04/09/20,15,148.0,Oceania
Finland,04/09/20,2605,42.0,Europe
France,04/09/20,55035,8.0,Europe
Gabon,04/09/20,44,131.0,Africa
Georgia,04/09/20,218,107.0,Europe
Germany,04/09/20,118181,4.0,Europe
Ghana,04/09/20,378,92.0,Africa
Greece,04/09/20,1955,48.0,Europe
Grenada,04/09/20,12,153.0,North America
Guatemala,04/09/20,95,120.0,North America
Guinea,04/09/20,194,108.0,Africa
Guinea-Bissau,04/09/20,36,134.0,Africa
Guyana,04/09/20,37,133.0,South America
Haiti,04/09/20,27,136.0,North America
Holy See,04/09/20,8,163.0,
Honduras,04/09/20,343,94.0,North America
Hungary,04/09/20,980,64.0,Europe
Iceland,04/09/20,1648,55.0,Europe
India,04/09/20,6725,21.0,Asia
Indonesia,04/09/20,3293,37.0,Asia
Iran,04/09/20,66220,7.0,Asia
Iraq,04/09/20,1232,61.0,Asia
Ireland,04/09/20,6574,22.0,Europe
Israel,04/09/20,10249,18.0,Asia
Italy,04/09/20,143626,3.0,Europe
Jamaica,04/09/20,63,127.0,North America
Japan,04/09/20,5614,27.0,Asia
Jordan,04/09/20,372,93.0,Asia
Kazakhstan,04/09/20,781,71.0,Asia
Kenya,04/09/20,184,110.0,Africa
Kiribati,04/09/20,0,176.0,Oceania
"Korea, South",04/09/20,10423,17.0,Asia
Kosovo,04/09/20,224,106.0,
Kuwait,04/09/20,910,67.0,Asia
Kyrgyzstan,04/09/20,280,100.0,Asia
Latvia,04/09/20,589,77.0,Europe
Lebanon,04/09/20,582,79.0,Asia
Lesotho,04/09/20,0,177.0,Africa
Liberia,04/09/20,31,135.0,Africa
Libya,04/09/20,24,139.0,Africa
Liechtenstein,04/09/20,78,123.0,Europe
Lithuania,04/09/20,858,70.0,Europe
Luxembourg,04/09/20,3115,39.0,Europe
Madagascar,04/09/20,93,121.0,Africa
Malawi,04/09/20,8,164.0,Africa
Malaysia,04/09/20,4228,34.0,Asia
Maldives,04/09/20,19,142.0,Asia
Mali,04/09/20,74,124.0,Africa
Malta,04/09/20,337,95.0,Europe
Marshall Islands,04/09/20,0,178.0,Oceania
Mauritania,04/09/20,7,166.0,Africa
Mauritius,04/09/20,314,98.0,Africa
Mexico,04/09/20,3441,36.0,North America
Moldova,04/09/20,1289,59.0,Europe
Monaco,04/09/20,84,122.0,Europe
Mongolia,04/09/20,16,145.0,Asia
Montenegro,04/09/20,252,104.0,Europe
Morocco,04/09/20,1374,58.0,Africa
Mozambique,04/09/20,17,144.0,Africa
Namibia,04/09/20,16,146.0,Africa
Nepal,04/09/20,9,161.0,Asia
Netherlands,04/09/20,21903,12.0,Europe
New Zealand,04/09/20,1239,60.0,Oceania
Nicaragua,04/09/20,7,167.0,North America
Niger,04/09/20,410,89.0,Africa
Nigeria,04/09/20,288,99.0,Africa
North Macedonia,04/09/20,663,74.0,
Norway,04/09/20,6211,23.0,Europe
Oman,04/09/20,457,86.0,Asia
Pakistan,04/09/20,4695,33.0,Asia
Palau,04/09/20,0,179.0,Oceania
Panama,04/09/20,2528,43.0,North America
Papua New Guinea,04/09/20,2,173.0,Oceania
Paraguay,04/09/20,124,115.0,South America
Peru,04/09/20,5256,30.0,South America
Philippines,04/09/20,4076,35.0,Asia
Poland,04/09/20,5575,28.0,Europe
Portugal,04/09/20,13956,15.0,Europe
Qatar,04/09/20,2376,45.0,Asia
Romania,04/09/20,5202,31.0,Europe
Russia,04/09/20,10131,19.0,Asia
Rwanda,04/09/20,110,117.0,Africa
Saint Lucia,04/09/20,14,149.0,North America
Saint Vincent and the Grenadines,04/09/20,12,154.0,North America
Samoa,04/09/20,0,180.0,Oceania
San Marino,04/09/20,333,96.0,Europe
Sao Tome and Principe,04/09/20,4,170.0,Africa
Saudi Arabia,04/09/20,3287,38.0,Asia
Senegal,04/09/20,250,105.0,Africa
Serbia,04/09/20,2867,41.0,Europe
Seychelles,04/09/20,11,157.0,Africa
Sierra Leone,04/09/20,7,168.0,Africa
Singapore,04/09/20,1910,50.0,Asia
Slovakia,04/09/20,701,73.0,Europe
Slovenia,04/09/20,1124,63.0,Europe
Solomon Islands,04/09/20,0,181.0,Oceania
Somalia,04/09/20,12,155.0,Africa
South Africa,04/09/20,1934,49.0,Africa
South Sudan,04/09/20,3,172.0,Africa
Spain,04/09/20,153222,2.0,Europe
Sri Lanka,04/09/20,190,109.0,Asia
Sudan,04/09/20,14,150.0,Africa
Suriname,04/09/20,10,159.0,South America
Sweden,04/09/20,9599,20.0,Europe
Switzerland,04/09/20,24051,11.0,Europe
Taiwan*,04/09/20,380,91.0,
Tajikistan,04/09/20,0,182.0,Asia
Tanzania,04/09/20,25,138.0,Africa
Thailand,04/09/20,2423,44.0,Asia
Timor-Leste,04/09/20,1,174.0,
Togo,04/09/20,73,125.0,Africa
Trinidad and Tobago,04/09/20,109,118.0,North America
Tunisia,04/09/20,643,75.0,Africa
Turkey,04/09/20,42282,9.0,Asia
US,04/09/20,480743,1.0,North America
Uganda,04/09/20,53,130.0,Africa
Ukraine,04/09/20,1892,51.0,Europe
United Arab Emirates,04/09/20,2990,40.0,Asia
United Kingdom,04/09/20,82293,6.0,Europe
Uruguay,04/09/20,473,85.0,South America
Uzbekistan,04/09/20,582,80.0,Asia
Vanuatu,04/09/20,0,183.0,Oceania
Venezuela,04/09/20,171,112.0,South America
Vietnam,04/09/20,255,103.0,Asia
West Bank and Gaza,04/09/20,263,102.0,
Zambia,04/09/20,39,132.0,Africa
Zimbabwe,04/09/20,11,158.0,Africa
Afghanistan,04/10/20,532,84.0,Asia
Albania,04/10/20,416,91.0,Europe
Algeria,04/10/20,1761,55.0,Africa
Andorra,04/10/20,601,80.0,Europe
Angola,04/10/20,19,142.0,Africa
Antigua and Barbuda,04/10/20,19,143.0,North America
Argentina,04/10/20,1975,53.0,South America
Armenia,04/10/20,937,67.0,Europe
Australia,04/10/20,6215,27.0,Oceania
Austria,04/10/20,13555,16.0,Europe
Azerbaijan,04/10/20,991,66.0,Europe
Bahrain,04/10/20,925,68.0,Asia
Bangladesh,04/10/20,424,90.0,Asia
Barbados,04/10/20,67,126.0,North America
Belarus,04/10/20,1981,52.0,Europe
Belgium,04/10/20,26667,10.0,Europe
Belize,04/10/20,10,159.0,North America
Benin,04/10/20,35,136.0,Africa
Bhutan,04/10/20,5,169.0,Asia
Bolivia,04/10/20,268,101.0,South America
Bosnia and Herzegovina,04/10/20,901,69.0,Europe
Botswana,04/10/20,13,153.0,Africa
Brazil,04/10/20,19638,14.0,South America
Brunei,04/10/20,136,114.0,Asia
Bulgaria,04/10/20,635,76.0,Europe
Burkina Faso,04/10/20,443,88.0,Africa
Burundi,04/10/20,3,172.0,Africa
Cabo Verde,04/10/20,7,166.0,Africa
Cambodia,04/10/20,119,117.0,Asia
Cameroon,04/10/20,820,71.0,Africa
Canada,04/10/20,22777,13.0,North America
Central African Republic,04/10/20,8,163.0,Africa
Chad,04/10/20,11,157.0,Africa
Chile,04/10/20,6695,24.0,South America
China,04/10/20,82941,6.0,Asia
Colombia,04/10/20,2473,46.0,South America
Comoros,04/10/20,0,175.0,Africa
Congo (Brazzaville),04/10/20,60,129.0,
Congo (Kinshasa),04/10/20,215,108.0,
Costa Rica,04/10/20,558,83.0,North America
Cote d'Ivoire,04/10/20,444,87.0,
Croatia,04/10/20,1495,57.0,Europe
Cuba,04/10/20,564,82.0,North America
Cyprus,04/10/20,595,81.0,Europe
Czechia,04/10/20,5732,31.0,
Denmark,04/10/20,6014,28.0,Europe
Djibouti,04/10/20,150,113.0,Africa
Dominica,04/10/20,16,146.0,North America
Dominican Republic,04/10/20,2620,44.0,North America
Ecuador,04/10/20,7161,23.0,South America
Egypt,04/10/20,1794,54.0,Africa
El Salvador,04/10/20,117,119.0,North America
Equatorial Guinea,04/10/20,18,145.0,Africa
Estonia,04/10/20,1258,62.0,Europe
Eswatini,04/10/20,12,155.0,
Ethiopia,04/10/20,65,127.0,Africa
Fiji,04/10/20,16,147.0,Oceania
Finland,04/10/20,2769,42.0,Europe
France,04/10/20,56600,8.0,Europe
Gabon,04/10/20,44,131.0,Africa
Georgia,04/10/20,234,106.0,Europe
Germany,04/10/20,122171,4.0,Europe
Ghana,04/10/20,378,94.0,Africa
Greece,04/10/20,2011,50.0,Europe
Grenada,04/10/20,14,152.0,North America
Guatemala,04/10/20,126,116.0,North America
Guinea,04/10/20,212,109.0,Africa
Guinea-Bissau,04/10/20,36,135.0,Africa
Guyana,04/10/20,37,133.0,South America
Haiti,04/10/20,30,138.0,North America
Holy See,04/10/20,8,164.0,
Honduras,04/10/20,382,92.0,North America
Hungary,04/10/20,1190,63.0,Europe
